alpha,Re,CL,CD
2.328067452,0.821702487,1.31156127,1.090730786
0.402804788,0.007688597,-0.523054511,0.422096904
-0.343546876,0.401531609,-0.520341206,0.577348619
0.963063992,0.786955515,-0.008023306,0.909500696
-0.067942279,1.306300183,-0.562293075,0.0837595
-0.204104446,-1.411998729,-0.541004067,0.341687649
-0.182767114,1.496396504,-0.6301257,0.155275491
1.108951749,-1.364775797,-0.62866469,1.982654985
0.105222428,-0.362562395,-0.517210469,-0.257052035
0.414551255,0.149576101,-0.528063689,0.548277581
-1.088473187,-0.766134978,-0.66268536,-1.966676504
0.388959344,0.721956585,-0.546221961,0.363954827
0.942943092,-1.587645309,-0.522637079,1.156913788
-0.416929098,-0.466350069,-0.613219723,0.219836701
0.636834,-0.410198016,-0.534742594,-0.184065173
0.136119384,0.612511878,-0.606749534,0.394262931
3.668500177,-0.460988294,1.939374127,1.395667423
-0.812595235,-0.16028279,-0.671660138,-0.975168536
-0.159012541,1.198553624,-0.558953623,0.118210269
-0.112958035,1.10886783,-0.634926163,0.0260134
0.702048758,-0.315863558,-0.606332102,0.449312344
0.648508222,-0.165359165,-0.591721999,-0.141386414
0.15170454,1.135821231,-0.512410007,0.578428104
0.56960227,0.340435772,2.152562675,0.061492321
0.308708093,-1.271537022,-0.526393963,-0.079533141
0.53443121,-0.931244669,-0.56354537,0.558174105
-0.035473531,-2.093490636,-0.649327551,0.307049816
-0.132664998,1.637511253,1.469554932,-0.171468514
-0.400711321,-0.092531546,-0.552900866,0.276741712
0.811531449,-0.232789965,1.95263384,2.173781598
0.542128113,2.755182635,-0.237673266,0.127056791
-0.882910022,0.244364394,-0.697123462,-1.756993908
0.943288691,0.030905583,1.027632687,1.673388619
-0.057154509,0.167226071,-0.572102716,0.368284556
0.285412366,0.227745366,-0.554988023,-0.119737769
0.629650614,0.181848491,-0.635343594,0.193239793
0.028153814,0.414476903,-0.514079733,0.340450583
0.584769583,0.569293001,-0.618437617,-0.167364789
-0.784381066,-0.600840554,-0.645153235,-0.597245037
0.241882492,2.223579512,1.648512007,0.444982615
0.032658318,0.730433858,-0.618437617,0.728270606
1.006295129,0.138336461,2.122065127,1.983273517
-0.558663807,-0.158215725,-0.621359638,0.276741712
1.213338317,2.495659965,1.361461036,0.048767094
0.884343531,-1.943110317,-0.61781147,1.850907513
0.463610716,-0.158084365,-0.56208436,-0.247774044
1.065790904,-0.010376025,0.074701189,1.061041215
-1.646791569,-0.024594591,-0.675208306,-1.921523615
-0.13962189,-1.966956536,-0.690444557,0.320039003
0.991203965,1.175482648,2.012963133,2.14471056
-0.273847139,1.076107566,-0.559162339,0.43941582
1.366374314,0.290997739,2.068629716,0.120871464
1.203792361,0.718034859,0.95909669,1.291135391
0.361245024,2.79764923,2.004361956,0.600852863
-0.496383714,1.262437914,-0.539125625,0.02101121
0.626692519,1.518516336,-0.621568354,0.456873378
0.087428952,-0.03283832,-0.515332027,-0.226743931
-0.752757766,-0.151741518,-0.658928476,-1.510199348
-1.344374725,0.56851323,-0.546221961,-1.765034834
-0.497654816,0.239792364,-0.563336654,0.751156317
1.077388978,1.181309229,2.353167749,0.877336994
-0.51186148,-0.117995953,-0.623864227,0.213651373
-1.801159196,0.677268649,0.709620819,-0.354161674
-0.521335192,-0.306337079,-0.569389411,-0.187776369
1.727855422,1.001476,1.464086579,1.609679748
-1.199687779,-0.111529233,-0.682513358,-1.599886595
-1.500495732,-0.103487252,-0.697749609,-0.862595579
0.25321502,0.238047289,-0.513662301,0.087470696
0.151177355,1.060859701,-0.552066003,-0.053846121
0.39876694,0.677333856,-0.52409809,0.529494762
0.395160603,0.675294338,-0.608627976,-0.083244338
-2.277385084,-0.902619584,-0.702967503,-0.566936933
0.566075987,-0.783700323,-0.633882584,0.564359432
0.289129998,-1.058752339,-0.55269215,0.36457336
1.12103991,0.215303798,0.984384692,-0.050687249
0.592786703,1.374133546,-0.61384587,0.63858336
-0.686847905,-1.116544963,-0.707141819,-1.784827881
-1.117234067,-0.364927376,-0.672495001,-1.049392464
0.920695878,-0.818680599,2.21120137,0.321894601
0.516417097,0.476550902,-0.573772443,0.728270606
-0.220978276,2.252317951,2.300005755,0.284782637
0.398934859,-1.22483375,-0.522219648,0.475290719
1.500277395,-0.33841036,2.286437143,0.850740086
-1.297806702,-0.23413854,-0.666859675,-0.418489078
1.132694607,-0.88135434,-0.569806843,1.108668235
0.004121981,0.174463555,-0.51867148,0.480857513
1.823873414,1.388875718,2.02539007,1.432932164
1.103271817,-0.357425116,0.475650442,1.421645797
0.934389024,-0.357296636,2.727693585,1.012795662
-0.137876321,0.342789037,1.484442628,-2.116979958
-0.525099685,0.011482539,-0.598192187,-0.174787182
0.332573961,0.280075802,1.185492771,0.634253631
1.13101933,-0.163497939,1.284401087,1.011558597
0.769803767,0.29166783,1.34933465,0.279834376
1.616496341,-0.13471821,1.688036512,1.044340831
-1.117577713,-0.226728368,-0.630751847,-2.163369913
0.474542974,-1.362026415,-0.59067842,0.300245956
-1.487331723,-0.147547397,-0.669155549,-1.303784304
0.719740701,-0.442082625,-0.551857287,1.567619522
-0.013156025,-1.018753644,-0.520341206,0.166024353
-1.098415509,-0.299931944,-0.6804262,-0.644872058
-1.672629499,-0.125126956,-0.693366578,-0.621986347
0.976251432,0.566334788,2.129063367,1.541022614
-0.881498337,0.589022208,-0.508444407,-0.532759808
0.37466091,2.740309986,0.993205021,0.363954827
-0.157237684,-1.160601939,-0.589634841,0.051595798
2.044232909,1.454211498,2.745555481,0.62064591
-2.017680002,-1.037747097,-0.696079883,-0.701158536
-0.949928924,-1.925586158,-0.680843632,0.76105284
0.289122188,-0.25247901,-0.573146295,0.365810425
1.426580813,-0.121729066,1.58003445,0.842699161
-0.231949585,0.670808807,-0.553944445,-0.193343164
-0.548371981,-1.104705526,-0.553109581,-0.006546279
1.268106999,0.986699176,0.984670633,1.93626503
0.064160561,0.682860514,-0.63701332,0.752393382
-0.965818676,-0.152515858,-0.699419335,-1.552878107
-1.027831272,-1.85550403,-0.695453736,0.186435933
-0.13378966,0.414177819,-0.51867148,0.553844375
1.25275029,0.374779068,0.974842207,0.488905243
1.346226078,1.737776659,1.306499912,-0.222217773
-0.759728326,-0.669545406,-0.678339043,-0.55023655
-1.269287937,-0.29183241,-0.653084435,-1.790394676
0.277592453,0.702789521,-0.536621036,-0.270041222
-0.484582576,-1.212688097,-0.594226588,0.686828913
1.176294773,-0.872494758,-0.529942131,1.014032727
0.191936578,-0.164805299,-0.496756324,0.544566385
-1.996582833,1.736071584,1.171329319,-1.371029484
-0.602017954,-1.550466236,-0.578572905,0.741878326
1.01867617,-0.856476237,1.752978423,1.015269793
-1.184965645,-0.43890876,-0.64640553,-0.81744269
0.46706085,-1.897882944,-0.690444557,0.067059116
-1.369302774,1.074769087,0.263257102,-2.143576865
1.703245637,0.20381669,2.480171294,0.154272231
-0.253076043,0.802710339,-0.637222036,-0.11069915
0.898265125,0.424535568,1.451770262,0.829091441
-0.903825605,-0.577101179,-0.648910119,0.12458266
2.188740222,-1.076077301,-0.56354537,1.411130741
-2.039806159,0.301196135,-0.661015634,-1.175573141
-0.966125224,-0.373149498,-0.61238486,-1.791013208
-1.014048309,-0.171467556,-0.690444557,-1.946264924
-0.512663973,-0.751875573,-0.604871092,0.77899029
1.348738994,-0.112197474,1.759477832,2.072960763
1.088088884,-1.665740743,-0.527228826,1.646791712
-1.401855482,-1.57435895,-0.683556937,-1.738437926
-1.643782708,-1.62580016,-0.671660138,-0.06345129
-0.305499727,-1.635052719,-0.50239165,0.444364082
0.422736293,-1.915637615,-0.651414708,0.05221433
-0.139233335,0.147975667,-0.546013245,0.583533947
1.417511276,-0.617529077,1.077795435,-1.85472208
-1.058230331,-0.545259096,-0.510114133,0.395499996
1.207513898,-1.156232058,-0.51616689,2.017292817
0.375170523,0.485824086,-0.546221961,0.279215843
0.764141408,-0.0872173,-0.571685285,0.589719274
-1.021546053,0.320657941,-0.69127942,-0.880533028
-1.658989071,1.733200762,-0.219373067,-1.367318288
0.703175372,-1.209730678,-0.503643944,-0.162416527
0.706318958,0.013131754,-0.53244672,-0.100563254
0.272033578,1.61015089,1.181944603,0.62088219
-0.176772824,-1.322152384,-0.565841243,0.396118529
-0.777383171,-0.608165169,-0.66414637,-1.395770793
0.651581517,0.818272393,-0.548100403,0.206228981
0.025730715,-0.334150287,-0.55269215,0.678169454
1.499822453,2.003442303,1.12461873,0.212938824
0.08615785,0.55395458,-0.511157712,-0.148190274
0.405460239,2.331973412,1.342467901,0.406015053
-0.22378212,1.427052426,-0.508653123,0.594667536
-2.017961168,-0.451361195,-0.648910119,-1.91595682
-0.688349406,0.403085008,-0.566676106,-0.435807994
1.590976674,-0.431834933,0.686662084,1.275672073
-0.243492988,-0.875264583,-0.50927927,0.387459071
-0.575061219,-1.118822189,-0.637848184,0.29220503
-0.376745873,0.412136707,-0.54329994,-0.107367114
0.197534504,-1.953680347,-0.697540893,-0.174787182
-1.124253439,-1.215334573,-0.660806918,-0.472919958
-0.171555643,0.088549224,-0.549143982,0.123345595
0.131019356,0.668490556,-0.601740356,0.217134331
0.153477444,0.630263738,-0.532655436,-0.113173415
0.604066513,-0.509751575,-0.522010932,0.542710786
-0.789397135,0.029741201,-0.693157862,-1.638854157
-0.439549247,0.827474194,-0.591095851,-0.221798762
0.136236536,-1.468006318,-0.604453661,0.335502321
-1.435261448,0.31475874,-0.650162414,-1.601742193
-0.831694959,0.332293015,-0.674164727,-0.605285963
-1.267991452,-0.620959641,-0.664563802,-2.033478039
-1.596242321,-1.495561673,-0.686061526,-1.760086572
0.335666781,-0.92238984,-0.630960563,-0.270659755
1.528768824,0.160518855,0.567752536,0.828472908
0.05905858,0.064149988,-0.578990337,0.654046678
-1.291761645,-0.459408446,-0.69127942,-0.617656617
1.168615442,0.516556264,1.981136066,1.179799499
0.293718462,2.445437564,1.532564136,-0.096233525
0.14305675,0.465362785,-0.523054511,-0.278700681
-0.099040347,0.791202307,-0.604036229,0.399211193
0.594815389,2.097650345,0.975080143,-0.267626471
0.167488854,2.138736049,1.732138154,0.013031145
-1.075863699,0.199570045,-0.65183214,-1.683388513
0.981326077,-0.391614543,-0.089134428,1.824310605
-0.592698491,-0.580711787,-0.565632528,0.37818108
1.50175156,0.568509006,1.10446931,1.339999477
-0.902511547,0.374785107,-0.667903254,-0.801360839
0.266191586,-0.440774524,-0.616141744,0.871151667
-0.58835019,0.479495923,-0.633465152,-0.052936234
-0.148011944,0.438493524,-0.531403142,0.46663126
-1.959297174,0.755755185,0.457700886,-1.108153073
-0.451494873,1.261852409,-0.572937579,0.680643585
1.178706157,-0.634204211,1.394417256,-1.004858107
-0.424231589,-1.747095907,-0.575233453,0.294679161
1.047798269,-0.783414662,1.364186864,0.205139087
2.049034199,0.811566625,2.157406968,0.795690673
1.789225633,0.732583698,1.068908317,1.305980177
0.152225867,-1.420062051,-0.529733415,0.673221193
0.081251123,-0.8832744,-0.564171517,-0.24901111
-0.151093048,1.332924725,-0.524932953,-0.251485241
0.588596557,-0.861713565,-0.598192187,0.535906926
0.429314392,-1.117065497,-0.559371055,-0.278082148
-0.438590551,-0.115731336,-0.53495131,-0.2242698
-1.657559814,0.911112594,1.612260165,-1.890596978
-0.752209103,1.305101557,1.397347625,-1.752045646
1.562377855,0.849563373,-0.111231166,2.215841824
-1.498980562,-1.282770034,-0.670825275,-1.859051809
-0.346624075,-0.010329687,-0.49988706,0.503743224
-0.730803433,-2.099211075,-0.66957298,-0.188394902
-0.149495873,0.649568133,-0.579407768,-0.095815397
-0.126973351,-0.287810011,-0.616976607,-0.125923096
0.886821302,-0.644239096,2.704108704,-0.060977159
-0.501237722,-0.442741848,-0.560205918,0.084996565
0.431704298,-1.038042997,-0.606332102,0.774660561
-1.183778503,-0.077612186,-0.69670603,-2.060693479
1.277166774,0.815177384,1.682804007,2.307384668
0.028538464,-0.305999271,-0.55269215,0.192002728
0.608799464,-0.416178378,-0.574189874,-0.089429665
-0.756813187,-0.495445445,-0.687731252,0.675076791
2.418807734,-1.227605381,-0.535160025,0.993621147
-0.05316938,1.361983374,-0.553944445,0.719611147
0.619889878,-0.329394691,-0.564380233,0.098604285
-0.5983218,1.383767262,-0.582538505,0.776516159
-1.581309313,0.842787202,-0.345437392,-1.630194698
-1.115996158,-0.989967022,-0.654545445,-1.46752059
1.048895595,-0.038275556,2.567715036,2.149658822
-1.213652329,-0.456087978,-0.67499959,-1.491643367
-1.241140154,-1.402261082,-0.695453736,-1.776168423
-0.638413256,1.36407411,-0.622820648,0.231277845
1.355141365,-1.603952512,-0.593600441,2.087805549
1.338388592,0.269088486,1.224781427,-0.206332351
-1.175161954,1.484405431,0.547031235,-1.562774631
-1.410743433,-0.947490992,-0.645153235,-1.183614066
-0.807868142,1.071209096,2.05540131,-1.185469665
-0.458838367,0.065456921,-0.605497239,0.268700786
-1.472746266,-0.735209761,-0.696914746,-1.834929032
0.953477032,-0.109816798,2.378480797,1.971521395
-0.886797524,0.26095611,-0.688774831,-2.082342125
-1.084679406,0.228817843,-0.642857362,-0.793938446
-0.681417898,0.503059415,-0.54580453,-1.80956919
-0.094190243,-0.712442872,-0.553527013,-0.606523028
-1.368037529,-1.576403692,-0.653084435,0.404777987
-0.756151277,-0.364585727,-0.64243993,-0.721570116
1.612645937,1.698515155,2.022854173,0.766517755
-1.896138438,-0.673951607,-0.668946833,-1.580093547
0.790996611,0.354477715,1.615603791,-0.279319213
1.19869038,0.570154585,0.658756786,0.975065165
-1.529651024,0.965036752,2.135174564,-0.560751606
0.672130023,-1.899922981,-0.690235841,-0.00902041
-0.110739952,-1.424901703,-0.496338892,-0.052317701
1.915474766,-0.669777596,0.849669099,0.414055978
-0.946051185,-2.068989231,-0.683139505,0.389933202
0.221480426,0.933642951,-0.54329994,-0.158754195
-1.052942859,0.038130586,-0.692114283,-1.398941721
0.51801232,0.265309899,2.328629036,0.673839725
1.138847053,0.392379835,1.06084354,0.251253715
0.113813594,-0.284922725,-0.630334416,0.560029703
0.645620419,1.005163633,-0.573146295,-0.052708454
1.666303624,1.450223084,1.374653959,0.292263407
0.471391579,-0.604586186,-0.60299265,-0.323235037
-0.880344387,-0.308871599,-0.679382621,-0.641160861
